t [s];P [Pa];Q [m^3/s];A [m^2];P_f [Pa];P_b [Pa];Q_f [m^3/s];Q_b [m^3/s]
0.046357615894039736;13422.597843119929;8.8002978909328044e-05;0.0029808889308086308;101.13704963294857;0.020215097646193669;9.8287693449184023e-05;-1.9645573286398597e-08
0.049668874172185427;13433.157264730595;9.8268047875897625e-05;0.0029844381185116539;111.69985613682039;0.01979565893780233;0.00010855291169891036;-1.923795151659172e-08
0.052980132450331126;13443.719651795758;0.00010853367374739377;0.0029879904154988552;122.15080754895958;0.021498623031725117;0.00011870942617482735;-2.0892937630510346e-08
0.056291390728476824;13454.172306171991;0.00011868853323719684;0.0029915078876892975;132.37788348920702;0.026376985046525192;0.00012864837247140865;-2.563386048692602e-08
0.059602649006622516;13464.404260474254;0.00012862273861092172;0.0029949530951532762;142.27184697950472;0.035579593510917107;0.00013826359116783231;-3.4577201854163529e-08
0.062913907284768214;13474.307426573016;0.00013822901396597816;0.0029982894843171176;151.72737868131014;0.0503177848232923;0.00014745273011027721;-4.8900170884647195e-08
0.066225165562913912;13483.777696466133;0.00014740382993939257;0.0030014817675332347;160.64415583025774;0.071825027865926927;0.00015611829294952484;-6.9801485672456006e-08
0.069536423841059597;13492.715980858124;0.00015604849146385241;0.0030044962846402182;168.92786686057997;0.10131387933535052;0.00016416862518014422;-9.84595412896629e-08
0.072847682119205295;13501.029180739915;0.00016407016563885459;0.0030073013443790079;176.49115369528832;0.1399280965664218;0.00017151882988332629;-1.359858717467859e-07
0.076158940397350994;13508.631081791855;0.00017138284401157955;0.0030098675416013452;183.25447469324121;0.18869418521587988;0.00017809160636195415;-1.8337806273250907e-07
0.079470198675496692;13515.443168878457;0.00017790822829922168;0.0030121680486583503;189.14688214850781;0.24847274985489776;0.00018381800573530769;-2.4147247281671618e-07
0.082781456953642391;13521.395354898363;0.00018357653326249101;0.0030141788783146421;194.10670913411147;0.31991345857616693;0.00018863809843220936;-3.1090046685083915e-07
